date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:32	36097/36097	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:31%20GMT	https://sariab.ir/	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/index.html	(from )
14:47:32	342/342	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Jan%202022%2011:17:31%20GMT	https://sariab.ir/robots.txt		(from )
14:47:32	413/413	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Jul%202020%2016:11:08%20GMT	https://sariab.ir/manifest.json	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/manifest.json	(from https://sariab.ir/)
14:47:32	4546/4546	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20May%202021%2005:13:14%20GMT	https://sariab.ir/static/css/sariab.css	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/static/css/sariab.css	(from https://sariab.ir/)
14:47:33	5531/5531	---M-Z	200	added ('OK')	text/css	date:Sun,%2021%20Feb%202021%2011:53:52%20GMT	https://sariab.ir/static/css/layout.css	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/static/css/layout.css	(from https://sariab.ir/)
14:47:33	2190/2190	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20May%202021%2005:14:37%20GMT	https://sariab.ir/static/css/index.css	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/static/css/index.css	(from https://sariab.ir/)
14:47:34	72670/72670	---M-Z	200	added ('OK')	text/css	etag:%225eb03e60-11bde%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.13.0/css/all.css	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.13.0/css/all.css	(from https://sariab.ir/)
14:47:34	20944/20944	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Mar%202020%2019:27:03%20GMT	https://sariab.ir/logo/Icon.svg	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/logo/Icon.svg	(from https://sariab.ir/)
14:47:34	9704/9704	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:34%20GMT	https://sariab.ir/Home/Positions	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Positions.html	(from https://sariab.ir/)
14:47:34	12545/12545	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:34%20GMT	https://sariab.ir/Home/ThankYou	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/ThankYou.html	(from https://sariab.ir/)
14:47:35	7053/7053	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:34%20GMT	https://sariab.ir/Home/Blog	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Blog.html	(from https://sariab.ir/)
14:47:35	19041/19041	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:34%20GMT	https://sariab.ir/Home/Roadmap/14	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Roadmap/14.html	(from https://sariab.ir/)
14:47:36	13272/13272	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:35%20GMT	https://sariab.ir/Home/Roadmap/7	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Roadmap/7.html	(from https://sariab.ir/)
14:47:39	45541/45541	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2006:15:29%20GMT	http://sariab.ir/download/roads/web-developer-1400.png	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/download/roads/web-developer-1400.png	(from https://sariab.ir/)
14:47:42	12731/12731	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:36%20GMT	https://sariab.ir/Home/Roadmap/8	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Roadmap/8.html	(from https://sariab.ir/)
14:47:48	12748/12748	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:17:42%20GMT	https://sariab.ir/Home/Index/*/0	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/_/0	(from https://sariab.ir/)
14:47:51	51851/51851	---M--	200	added ('OK')	image/jpeg	etag:%220d1f3995814d81:0%22	https://www.w3schools.com/howto/img_nature_wide.jpg	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/www.w3schools.com/howto/img_nature_wide.jpg	(from https://sariab.ir/)
14:47:59	36101/36101	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:47%20GMT	https://sariab.ir/Home	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home.html	(from https://sariab.ir/)
14:48:02	7982/7982	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:59%20GMT	https://sariab.ir/Home/Submit	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Submit.html	(from https://sariab.ir/)
14:48:02	37723/37723	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:51%20GMT	https://sariab.ir/Home/Index/*/2	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/_/2.html	(from https://sariab.ir/)
14:48:14	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:18:02%20GMT	https://sariab.ir/Home/Redirect/20189	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20189	(from https://sariab.ir/)
14:48:17	3195/3195	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:18:14%20GMT	https://sariab.ir/Home/View/20189	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20189.html	(from https://sariab.ir/)
14:48:22	14406/14406	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:18:16%20GMT	https://sariab.ir/Home/Index/	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/index.html	(from https://sariab.ir/)
14:48:28	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:18:16%20GMT	https://sariab.ir/Home/Redirect/20188	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20188.18.delayed	(from https://sariab.ir/)
14:48:40	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:18:29%20GMT	https://sariab.ir/Home/Redirect/20187	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20187.1b.delayed	(from https://sariab.ir/)
14:48:43	4504/4504	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:18:40%20GMT	https://sariab.ir/Home/View/20187	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20187.html	(from https://sariab.ir/)
14:48:54	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:18:41%20GMT	https://sariab.ir/Home/Redirect/20185	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20185.1e.delayed	(from https://sariab.ir/)
14:49:07	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:18:55%20GMT	https://sariab.ir/Home/Redirect/20186	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20186.21.delayed	(from https://sariab.ir/)
14:49:09	3674/3674	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:19:07%20GMT	https://sariab.ir/Home/View/20186	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20186.html	(from https://sariab.ir/)
14:49:16	3459856/3459856	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:17:37%20GMT	https://sariab.ir/Home/Roadmap/12	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Roadmap/12.html	(from https://sariab.ir/)
14:49:20	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:19:08%20GMT	https://sariab.ir/Home/Redirect/20184	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20184.24.delayed	(from https://sariab.ir/)
14:49:31	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:19:20%20GMT	https://sariab.ir/Home/Redirect/20183	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20183.27.delayed	(from https://sariab.ir/)
14:49:32	3129/3129	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:19:31%20GMT	https://sariab.ir/Home/View/20183	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20183.html	(from https://sariab.ir/)
14:49:43	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:19:32%20GMT	https://sariab.ir/Home/Redirect/20182	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20182	(from https://sariab.ir/)
14:49:43	7636/7636	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:19:43%20GMT	https://sariab.ir/Home/Feedback/Post/20182	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/20182.html	(from https://sariab.ir/)
14:49:44	3663/3663	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:19:43%20GMT	https://sariab.ir/Home/View/20182	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20182.html	(from https://sariab.ir/)
14:49:54	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:19:43%20GMT	https://sariab.ir/Home/Redirect/20181	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20181	(from https://sariab.ir/)
14:49:54	7460/7460	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:19:54%20GMT	https://sariab.ir/Home/Feedback/Post/20181	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/20181.html	(from https://sariab.ir/)
14:49:55	4869/4869	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:19:54%20GMT	https://sariab.ir/Home/View/20181	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20181.html	(from https://sariab.ir/)
14:50:05	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:19:54%20GMT	https://sariab.ir/Home/Redirect/20180	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20180	(from https://sariab.ir/)
14:50:05	7516/7516	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:20:04%20GMT	https://sariab.ir/Home/Feedback/Post/20180	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/20180.html	(from https://sariab.ir/)
14:50:05	3303/3303	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:20:05%20GMT	https://sariab.ir/Home/View/20180	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20180.html	(from https://sariab.ir/)
14:50:16	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:20:05%20GMT	https://sariab.ir/Home/Redirect/20179	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20179	(from https://sariab.ir/)
14:50:16	7580/7580	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:20:15%20GMT	https://sariab.ir/Home/Feedback/Post/20179	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Feedback/Post/20179.html	(from https://sariab.ir/)
14:50:16	3495/3495	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:20:16%20GMT	https://sariab.ir/Home/View/20179	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20179.html	(from https://sariab.ir/)
14:50:28	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:20:16%20GMT	https://sariab.ir/Home/Redirect/20178	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20178	(from https://sariab.ir/)
14:50:28	3459/3459	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:20:28%20GMT	https://sariab.ir/Home/View/20178	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20178.html	(from https://sariab.ir/)
14:50:40	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:20:28%20GMT	https://sariab.ir/Home/Redirect/20177	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20177	(from https://sariab.ir/)
14:50:41	3441/3441	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:20:40%20GMT	https://sariab.ir/Home/View/20177	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20177.html	(from https://sariab.ir/)
14:50:41	24852/24852	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:20:40%20GMT	https://sariab.ir/Home/Index/bi	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/bi.html	(from https://sariab.ir/)
14:50:42	12777/12777	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:20:41%20GMT	https://sariab.ir/Home/Index/%20data%20mining	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%20data%20mining.3d.delayed	(from https://sariab.ir/)
14:50:43	12774/12774	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:20:41%20GMT	https://sariab.ir/Home/Index/%20big%20data	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%20big%20data	(from https://sariab.ir/)
14:50:53	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:20:42%20GMT	https://sariab.ir/Home/Redirect/20176	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20176	(from https://sariab.ir/)
14:50:55	12797/12797	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:20:53%20GMT	https://sariab.ir/Home/Index/%d9%85%d8%af%db%8c%d8%b1%db%8c%d8%aa	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d9%85%d8%af%db%8c%d8%b1%db%8c%d8%aa.42.delayed	(from https://sariab.ir/)
14:51:06	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:20:54%20GMT	https://sariab.ir/Home/Redirect/20175	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/20175	(from https://sariab.ir/)
14:51:07	4863/4863	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:21:06%20GMT	https://sariab.ir/Home/View/20175	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/20175.html	(from https://sariab.ir/)
14:51:17	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:21:06%20GMT	https://sariab.ir/Home/Redirect/19276	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/19276	(from https://sariab.ir/)
14:51:18	4526/4526	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:21:17%20GMT	https://sariab.ir/Home/View/19276	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/19276.html	(from https://sariab.ir/)
14:51:29	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:21:17%20GMT	https://sariab.ir/Home/Redirect/17313	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/17313	(from https://sariab.ir/)
14:51:29	3327/3327	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:21:29%20GMT	https://sariab.ir/Home/View/17313	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/17313.html	(from https://sariab.ir/)
14:51:41	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:21:29%20GMT	https://sariab.ir/Home/Redirect/15888	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/15888	(from https://sariab.ir/)
14:51:42	4136/4136	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:21:41%20GMT	https://sariab.ir/Home/View/15888	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/15888.html	(from https://sariab.ir/)
14:51:52	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:21:41%20GMT	https://sariab.ir/Home/Redirect/10775	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/10775	(from https://sariab.ir/)
14:51:53	3552/3552	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:21:52%20GMT	https://sariab.ir/Home/View/10775	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/10775.html	(from https://sariab.ir/)
14:52:05	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:21:53%20GMT	https://sariab.ir/Home/Redirect/10861	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/10861	(from https://sariab.ir/)
14:52:05	3642/3642	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:22:05%20GMT	https://sariab.ir/Home/View/10861	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/10861.html	(from https://sariab.ir/)
14:52:16	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:22:05%20GMT	https://sariab.ir/Home/Redirect/10939	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/10939	(from https://sariab.ir/)
14:52:17	3510/3510	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:22:16%20GMT	https://sariab.ir/Home/View/10939	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/10939.html	(from https://sariab.ir/)
14:52:28	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:22:16%20GMT	https://sariab.ir/Home/Redirect/10952	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/10952	(from https://sariab.ir/)
14:52:28	3822/3822	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:22:28%20GMT	https://sariab.ir/Home/View/10952	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/10952.html	(from https://sariab.ir/)
14:52:40	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:22:28%20GMT	https://sariab.ir/Home/Redirect/10943	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/10943	(from https://sariab.ir/)
14:52:41	3642/3642	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:22:40%20GMT	https://sariab.ir/Home/View/10943	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/10943.html	(from https://sariab.ir/)
14:52:52	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:22:40%20GMT	https://sariab.ir/Home/Redirect/10921	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/10921	(from https://sariab.ir/)
14:52:52	3426/3426	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:22:52%20GMT	https://sariab.ir/Home/View/10921	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/10921.html	(from https://sariab.ir/)
14:53:04	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:22:52%20GMT	https://sariab.ir/Home/Redirect/10855	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/10855	(from https://sariab.ir/)
14:53:05	3846/3846	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:23:04%20GMT	https://sariab.ir/Home/View/10855	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/10855.html	(from https://sariab.ir/)
14:53:15	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:23:04%20GMT	https://sariab.ir/Home/Redirect/10851	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/10851	(from https://sariab.ir/)
14:53:16	3762/3762	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:23:15%20GMT	https://sariab.ir/Home/View/10851	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/10851.html	(from https://sariab.ir/)
14:53:28	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:23:16%20GMT	https://sariab.ir/Home/Redirect/8365	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/8365	(from https://sariab.ir/)
14:53:28	3228/3228	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:23:28%20GMT	https://sariab.ir/Home/View/8365	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/8365.html	(from https://sariab.ir/)
14:53:39	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:23:28%20GMT	https://sariab.ir/Home/Redirect/6003	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/6003	(from https://sariab.ir/)
14:53:40	3513/3513	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:23:39%20GMT	https://sariab.ir/Home/View/6003	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/6003.html	(from https://sariab.ir/)
14:53:52	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:23:40%20GMT	https://sariab.ir/Home/Redirect/5952	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/5952	(from https://sariab.ir/)
14:53:52	3705/3705	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:23:52%20GMT	https://sariab.ir/Home/View/5952	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/5952.html	(from https://sariab.ir/)
14:54:03	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:23:52%20GMT	https://sariab.ir/Home/Redirect/5965	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Redirect/5965	(from https://sariab.ir/)
14:54:04	3687/3687	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:24:03%20GMT	https://sariab.ir/Home/View/5965	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/View/5965.html	(from https://sariab.ir/)
14:54:05	12834/12834	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:24:04%20GMT	https://sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87%20%d9%86%d9%88%db%8c%d8%b3%db%8c	(from https://sariab.ir/)
14:54:05	12856/12856	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:24:04%20GMT	https://sariab.ir/Home/Index/%d9%be%d8%b1%d9%88%d9%86%d8%af%d9%87%20%d8%af%d8%a7%d9%86%d8%b4%d8%ac%d9%88%db%8c%db%8c	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d9%be%d8%b1%d9%88%d9%86%d8%af%d9%87%20%d8%af%d8%a7%d9%86%d8%b4%d8%ac%d9%88%db%8c%db%8c	(from https://sariab.ir/)
14:54:06	12797/12797	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:24:05%20GMT	https://sariab.ir/Home/Index/%d9%84%db%8c%d9%86%d9%88%da%a9%d8%b3	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d9%84%db%8c%d9%86%d9%88%da%a9%d8%b3	(from https://sariab.ir/)
14:54:07	12812/12812	---MCZ	302	error ('Found')	text/html	date:Sat,%2029%20Jan%202022%2011:24:06%20GMT	https://sariab.ir/Home/Index/%d8%b9%d9%84%d9%88%d9%85%20%d8%af%d8%a7%d8%af%d9%87	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Index/%d8%b9%d9%84%d9%88%d9%85%20%d8%af%d8%a7%d8%af%d9%87	(from https://sariab.ir/)
14:54:07	10613/10613	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Jan%202022%2011:24:06%20GMT	https://sariab.ir/Home/Rules	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Rules.html	(from https://sariab.ir/)
14:54:18	1019/1019	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Feb%202021%2011:50:46%20GMT	https://sariab.ir/static/js/layout.js	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/static/js/layout.js	(from https://sariab.ir/)
14:54:30	286/286	---M--	200	added ('OK')	text/css	date:Fri,%2010%20Jul%202020%2006:47:25%20GMT	https://sariab.ir/static/css/positions.css	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/static/css/positions.css	(from https://sariab.ir/Home/Positions)
14:54:39	739/739	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Jan%202022%2011:24:30%20GMT	https://sariab.ir/Home/Home/Rules	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/Home/Home/Rules.7c.delayed	(from https://sariab.ir/Home/Positions)
14:54:47	393/393	---M-Z	200	added ('OK')	text/css	date:Fri,%2010%20Jul%202020%2006:53:12%20GMT	https://sariab.ir/static/css/thankyou.css	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/static/css/thankyou.css	(from https://sariab.ir/Home/ThankYou)
14:54:55	506/506	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Sep%202020%2006:53:07%20GMT	https://sariab.ir/static/css/blog.css	C:/Users/tayyebi/Desktop/Offline%20Websites/sariab/sariab.ir/static/css/blog.css	(from https://sariab.ir/Home/Blog)
